"Country.Code","2020","2021","relhit"
"ABW",0.806024114486879,0.933982909117783,1.15875306002769
"AFG",0.943673144691041,NA,NA
"AGO",0.931758483532892,0.913004646314735,0.9798726413018
"ALB",0.927864815984787,0.968253668526168,1.0435288113587
"AND",NA,NA,NA
"ARE",0.928642149998562,0.938373204374012,1.01047879893828
"ARG",0.912255434308362,0.992884707689488,1.08838453611653
"ARM",0.883633425877953,0.89343222309803,1.01108921067618
"ATG",0.772334097429465,0.793011444141689,1.02677254154781
"AUS",0.956971300589737,0.978652933642963,1.02265651335611
"AUT",0.91706355270706,0.94462089018313,1.03004953952725
"AZE",0.938242695921496,0.970154932886518,1.0340127742041
"BDI",0.998361505905888,1.02437748984414,1.02605868093306
"BEL",0.931086956569819,0.976483397610774,1.04875639242998
"BEN",0.973270503063465,0.977038439691543,1.00387141767496
"BFA",0.961909471561135,0.970111703842521,1.00852703141396
"BGD",0.96280410247895,0.959561820126592,0.996632458935301
"BGR",0.926478441682298,0.937070320505339,1.01143240721695
"BHR",0.931171532404538,0.930018352486244,0.998761581644022
"BHS",0.76601066546711,0.853195564646542,1.11381682150113
"BIH",0.944263075524254,0.989748143495583,1.04816991064283
"BLR",0.990240271881502,1.01195878068582,1.02193256467246
"BLZ",0.845579461555672,0.966567078684683,1.14308249269255
"BOL",0.879204481002506,0.899605365854986,1.02320379990468
"BRA",0.942008128274024,0.962694765091954,1.02196014683635
"BRB",0.857484929572409,0.850753139836761,0.992149378369827
"BRN",0.965906076821628,0.917551513675933,0.949938648999074
"BTN",0.910810148078758,0.83132570800677,0.912732153633059
"BWA",0.874773305077827,0.919848531938378,1.05152789482589
"CAF",0.961803966621319,0.925330509472445,0.962078075767352
"CAN",0.931273140299517,0.956756703520139,1.02736422013892
"CHE",0.962730778054583,0.987456053610621,1.02568244011685
"CHL",0.91181156507875,0.986771337023932,1.08220971834099
"CHN",0.966213911412955,0.986099779431249,1.02058122718313
"CIV",0.950200465455575,0.950146135695119,0.999942822843777
"CMR",0.965171457721126,0.957204812964268,0.991745876141356
"COD",0.979247535562957,1.00547419424653,1.02678246074777
"COG",0.893788214442943,0.872043425168304,0.975671206082985
"COL",0.896816402181555,0.956700639769386,1.06677424436279
"COM",0.955967677815252,0.94342006774588,0.986874441091933
"CPV",0.811954283183244,0.82752673172045,1.01917897209207
"CRI",0.935830635440547,0.981031636641739,1.04830040766929
"CYP",0.923466413918348,0.949310922687761,1.0279864090127
"CZE",0.920869695042378,0.928421267570118,1.00820047892595
"DEU",0.951213030669582,0.962327809947748,1.01168484757862
"DJI",0.95473611170351,0.944039970984292,0.988796756938278
"DMA",0.794785227492691,0.799776498962446,1.00628002546738
"DNK",0.961743439388969,0.991380178381096,1.03081563936735
"DOM",0.886423694656151,0.948168685032501,1.06965629500721
"DZA",0.9266994800045,0.942596749462896,1.01715471930374
"ECU",0.917748451755797,0.941212678895256,1.02556716613857
"EGY",0.977493048597604,0.952828464889715,0.974767509862833
"ERI",0.957747120395421,0.947306650269359,0.989098928199594
"ESP",0.875603259662752,0.905103382581946,1.0336911981467
"EST",0.966451617775969,1.01545573744888,1.05070519700271
"ETH",0.989363798424804,0.981405943234564,0.991956593517057
"FIN",0.963612394513967,0.978326713933933,1.01526995657563
"FJI",0.805811740697647,0.740848786985475,0.919381971704795
"FRA",0.90949131939167,0.95821025647717,1.05356723703321
"FSM",0.972715619849844,0.934221683827983,0.960426320667285
"GAB",0.948922737541162,0.928438743487277,0.978413422670256
"GBR",0.894351267290343,0.946295411284565,1.05808024866069
"GEO",0.889690004672456,0.935079236961746,1.05101690706978
"GHA",0.951773682756258,0.962131303577741,1.01088244086713
"GIN",0.99015443218999,0.969239567713954,0.978877169261589
"GMB",0.945362882554452,0.93343320275223,0.987380845998536
"GNB",0.96758891293279,0.967588467449558,0.999999539594525
"GNQ",1.00789575933869,1.02996216823272,1.02189354274941
"GRC",0.89004840127281,0.948054909752969,1.06517230792978
"GRD",0.83919420999506,0.86334410959805,1.02877748596851
"GTM",0.948766787683673,0.987738361376777,1.0410760306948
"GUY",0.772983436870177,0.913219318204657,1.18142158634381
"HKG",0.921065286289282,0.955958080830858,1.03788308501143
"HND",0.879329649359129,0.95484666512848,1.08588021093613
"HRV",0.894787932590807,0.962170186975833,1.07530527841376
"HTI",0.95507724397779,0.924115797416453,0.967582259176874
"HUN",0.924847873970804,0.962566290223161,1.0407833734757
"IDN",0.932075388940209,0.918484988383439,0.985419204585776
"IND",0.872664219944897,0.882732168984023,1.01153702513409
"IRL",1.02592867482277,1.129748315015,1.10119576802955
"IRN",1.03283160221536,1.07099449748791,1.03694977495915
"IRQ",0.805326363746616,0.835993706414902,1.03808063916548
"ISL",0.916623416618267,0.9377759413103,1.02307657027798
"ISR",0.952207157153901,1.00253474542674,1.05285361267738
"ITA",0.904888281936833,0.958118006346866,1.05882463666797
"JAM",0.890420487344128,0.915860808864561,1.02857113227068
"JOR",0.961404770003685,0.957764691244676,0.996213791659267
"JPN",0.949385045605014,0.960765909532151,1.01198761659437
"KAZ",0.937284744098912,0.940832812403239,1.00378547536025
"KEN",0.940629893578627,0.955760369062333,1.01608547164724
"KGZ",0.883887689283759,0.883573092459173,0.999644076019611
"KHM",0.907258423557048,0.875818249853144,0.965345955587121
"KIR",0.969795829595193,0.966546714647474,0.996649691771643
"KNA",0.831403171446199,0.778172776543132,0.935975232316622
"KOR",0.971359804660055,0.984570993159799,1.0136007156528
"KWT",0.884287403691216,0.872910881934043,0.987134814190855
