"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
0,-0.107193346859757,1.14163805993641,2.33866096397548,3.42142811164935,4.33287802017232,5.03771817695919,5.53053223497572,5.83590374577617,6.00182546472669,6.08857076429869,6.1558125298468,6.25092863672534,6.40107704408959,6.61081600292956,6.86594881671117,7.14312986222479
0,-0.313407947973217,2.00136914703974,4.20346136442784,6.15795994102093,7.74361409378612,8.88921154120632,9.5913237216171,9.91388536776499,9.97240813159603,9.90780302022685,9.85626611339708,9.92209877870538,10.159558531543,10.5680050993591,11.1020972627561,11.6961716221044
0,0.0749292049001762,1.34691091416726,2.55653686745652,3.62976420818499,4.50140449976417,5.13575342684446,5.53648497037199,5.74595880199269,5.83551650257398,5.88968004029343,5.98808846612298,6.18929435516496,6.52011221205932,6.97314738201359,7.51366222617196,8.09539137035278
0,-0.42735540744303,-0.0162236662522852,0.395770428573065,0.808720972485719,1.22062567140477,1.62634233503751,2.01733845773868,2.3824010413134,2.70924474686904,2.98673361257306,3.20726093516768,3.3687442944795,3.4756992687308,3.53894643570187,3.57365357752623,3.59557748219402
0,1.84216217441091,3.09745249773742,4.30801699748608,5.41973944896332,6.3827156944959,7.16522909751201,7.76072424210857,8.18806892380396,8.48619108658194,8.70491551592614,8.89431571630179,9.09501056950421,9.33152812372132,9.61017863907402,9.92196093323247,10.2500708309161
0,0.421008143577798,1.86336261722739,3.23423629012979,4.44778271082693,5.4262501556268,6.12284073773115,6.53293420400069,6.69402312979127,6.67612390869301,6.56574875521933,6.4474170620459,6.38692469025469,6.42009829366507,6.54962193363281,6.75096829017979,6.98684267534139
0,-1.01188399615963,-0.99083360047744,-0.94995874332515,-0.865997910104246,-0.719095969254352,-0.499590011727611,-0.211188985526076,0.129456276150093,0.496279689001267,0.859423722276722,1.19162029218812,1.47387280706635,1.69912010489879,1.87292406202875,2.01072860505443,2.13177130898766
0,-0.324920453840253,-0.247922042031758,-0.1521821270368,-0.0153232110832653,0.182632775831798,0.453164633893797,0.796293189819947,1.20069657962247,1.64643127980655,2.10941565989401,2.56657650035166,3.00048418801511,3.40243124984839,3.7732184562361,4.12133823870132,4.45869079578243
0,-0.921172710486802,-0.991286183547003,-1.03877688342696,-1.03716999624733,-0.964026867964344,-0.808745908772801,-0.576199618439949,-0.286191082521429,0.0306816844080054,0.339594526585065,0.608939464642568,0.816942419347423,0.955914235858866,1.03301066346148,1.06696389743172,1.08086768763869
0,0.153697048218149,0.920259805600472,1.6656999804714,2.36363655023582,2.98792928980807,3.51860734698688,3.94506208837643,4.26679107541844,4.4921708239736,4.63590360464475,4.7158754005752,4.75014194671249,4.75461523101251,4.74176920593089,4.72036234086141,4.69584850534562
0,-0.389316406415669,-0.2032929408897,-0.00677427146695242,0.21264675256073,0.465769952818398,0.758270650633641,1.08902762742087,1.45028121289645,1.82935392966873,2.21142883519652,2.58271607068615,2.93328510121174,3.25891242671547,3.56147809849001,3.84769962147228,4.12626022158531
0,-1.70445304531595,-0.821167007880256,-0.0147249938200962,0.624587500193044,1.01943692266721,1.13164831333432,0.974515775813005,0.611225190266631,0.14137233038138,-0.320580567502907,-0.669766684246486,-0.832713446761577,-0.781426518299863,-0.5360968831255,-0.154713939633218,0.290082720373436
0,0.0472234578311113,1.33588490082227,2.57078054804274,3.68658107473889,4.62243650028649,5.33855201302754,5.82453758319953,6.09993010132512,6.20818245971257,6.20624088055903,6.15237486152861,6.09503659647087,6.06515756859625,6.07349488986053,6.11357388413614,6.16966685172516
0,-1.70807807563956,-2.42702446514202,-3.09706242983871,-3.65958848484608,-4.06182251657856,-4.27255778872783,-4.2898568512487,-4.1409061625245,-3.87524244541665,-3.55349701217259,-3.23443816440843,-2.96326822116884,-2.76379535947542,-2.63630953538908,-2.56190950896614,-2.51289639822977
0,-0.453990601102437,0.134061764217103,0.689900953864016,1.17532103632487,1.55678547812329,1.81612106953037,1.95563476270982,1.99772210582186,1.97978316997511,1.94596284645215,1.93771658208885,1.98535418163898,2.10249249252124,2.28479460795472,2.51360677489151,2.76429926351318
0,-0.851607439854951,-1.64820829764327,-2.38831791140136,-3.00348213089831,-3.43034972788314,-3.628240772907,-3.58794231625014,-3.33211633237463,-2.90868802073446,-2.37949240595122,-1.80705949079179,-1.24255321134532,-0.717491443465489,-0.241023546059989,0.196603694798517,0.614951855108692
0,-1.10287686269375,-2.00595083569129,-2.82833412939189,-3.47388528572074,-3.857226154183,-3.93017067795001,-3.69448835418992,-3.20125439770049,-2.53881137975579,-1.81302640520075,-1.12466610981277,-0.549051855175163,-0.122602177002859,0.160480030940922,0.339977976017788,0.470441012904784
0,0.867107564462748,2.0047755744233,3.11366755345446,4.1583842393661,5.10500182895497,5.92958941426277,6.62262473386546,7.18960067853635,7.6484965979367,8.02513557142355,8.34766572271827,8.64142478428142,8.9252498335517,9.20990421802732,9.49878241189002,9.7905272096646
0,0.838263170852029,1.58345151772172,2.3099379620515,2.99480442173639,3.61627926246725,4.15934491750663,4.61861853071822,4.99867960735503,5.31228655573275,5.57716901182027,5.81223881467756,6.03408417956525,6.25448333842952,6.47941326101594,6.70968472400545,6.94297951672016
0,-2.31415416562131,-2.95631894936211,-3.5426313809272,-4.00688288481066,-4.29103351752598,-4.36378138778222,-4.22943859412962,-3.92722653711351,-3.52240671402468,-3.09188601172151,-2.70778083147666,-2.42269024156055,-2.26004374199207,-2.2119272936727,-2.24545769260315,-2.31737455975543
0,0.805314372398268,2.57473850667504,4.25153512844591,5.72496223518209,6.89583091608538,7.70653559935845,8.15565947589582,8.29751320167176,8.22891487056622,8.06734093071535,7.92582013336441,7.89029899563896,8.00457004354901,8.2663359143083,8.63589901769652,9.05678585077674
0,-0.0341054141730046,0.66566447111423,1.3278343812068,1.90823081743204,2.3690249678669,2.69155847698759,2.88236740928953,2.97240790060059,3.01045401212827,3.05254910031383,3.15002871507625,3.33884785784279,3.63268623880829,4.02162489806005,4.47723540358025,4.96391936508844
0,-0.647014576344079,0.680002611678478,1.94448336357636,3.0714266913238,3.99313321643453,4.66928834405273,5.09679427682928,5.30963535580106,5.37032481398316,5.35565932728835,5.34030669270439,5.38197145524671,5.51145325590476,5.72990695729502,6.01423908728053,6.33013855317148
0,-1.78415513130453,-1.67516789731156,-1.57007229353089,-1.47286624479131,-1.38567237323834,-1.30694243639325,-1.23076371808775,-1.14737147443897,-1.04474221555921,-0.910922179415266,-0.736581986533774,-0.517214576556919,-0.254420744038911,0.0441558729412481,0.36650556439661,0.699611318185042
0,1.23684032643387,2.55010592201282,3.7920212484674,4.87804258707001,5.7341387948856,6.32054306552604,6.64309621169345,6.75231901482841,6.73202426323051,6.68084934336591,6.69117631015443,6.830249272116,7.12780756926343,7.57332138255288,8.12420782978293,8.724610569095
0,-0.716437827719829,-1.0227252912954,-1.30109796725426,-1.51793179155214,-1.64255332565467,-1.65608585941128,-1.55582042955816,-1.3552651997674,-1.08055795759079,-0.764420496929653,-0.439165599056615,-0.130352218723449,0.1475073832347,0.392221811133514,0.61180295898064,0.819202833031563
0,-0.074071621561878,-0.381862483544686,-0.640514349512934,-0.792438492145584,-0.78863758247053,-0.605582625586452,-0.253102852572311,0.22673254779153,0.768466412296712,1.29734352913717,1.74528667566724,2.06511349409127,2.23968776204725,2.28359924489303,2.23622994385731,2.14639740050681
0,-0.747199588980189,-0.375154881978909,-0.0258799711797864,0.274283861706929,0.503706421931927,0.653569373492588,0.731564229274856,0.76111519317294,0.776732239754492,0.816741326663581,0.915093702204171,1.09412318939549,1.35996308838419,1.701888776818,2.09621959574046,2.51474381235044
0,1.25244819645372,3.42128654045178,5.45798569511479,7.20547132637052,8.52507432953649,9.34010995797752,9.65682412563782,9.56305280975339,9.20792616225304,8.76874686364168,8.41309852654941,8.26482992540918,8.38165118439924,8.74983785716085,9.2984429993111,9.93216902006881
0,-0.928667252306477,-0.804989678647436,-0.679448666567475,-0.550094792336353,-0.415802103922166,-0.277099284202844,-0.136497487370389,0.0017286139843098,0.132248126038812,0.249713294640503,0.349902381103455,0.430705281394976,0.492704125467396,0.539154493140593,0.575252813373474,0.606661634264415
