"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
0,-0.745372597944664,-0.0815359176373374,0.536369997320622,1.05485866698343,1.42920080361863,1.63947850935709,1.69800186349796,1.6480058655196,1.55483374338143,1.49202945702432,1.52562051889229,1.70017734143031,2.02991838000242,2.49726040700746,3.05998538218756,3.66689760765128
0,-0.765586752703656,-1.1092259408291,-1.4142304687691,-1.63474652127289,-1.73045302721733,-1.67936143407688,-1.48394867175433,-1.17071146442631,-0.784119159594367,-0.376775975442491,0.00182111801505469,0.315363754635302,0.547353644239788,0.702625883559411,0.803050725079339,0.87765098688958
0,0.451584669719873,1.30403850277872,2.12771964062949,2.88839796524528,3.55579176362697,4.11303412303231,4.56123048179663,4.91918773852231,5.21903915762589,5.49909241089772,5.79564279297997,6.13561960038509,6.53173561179753,6.98132410582508,7.46937756020704,7.97559910646991
0,-0.30826681218184,1.52596416019429,3.25622162817981,4.75853407060019,5.92261002425104,6.68582016887752,7.04963273737847,7.0788431982219,6.88620337766706,6.60717369965655,6.37097375479532,6.27453662898122,6.36525692665714,6.6366907449524,7.03898149521621,7.50328687406899
0,1.27825606376841,2.02569896286966,2.76464750815335,3.4839507295766,4.17140403964092,4.81569148465291,5.40760353278327,5.94074437836899,6.41189746416605,6.8211662255657,7.17195198527652,7.4707740422727,7.72687923925672,7.9515307867248,8.15681098571032,8.35372357673495
0,-2.05735018649074,-2.1435510890416,-2.21513321662514,-2.25469931565929,-2.24684616921612,-2.18296963183349,-2.06357952701691,-1.8981662922459,-1.70298709575035,-1.49744432341734,-1.29993906857407,-1.1241457394534,-0.976553277193018,-0.855872270963562,-0.754567471898175,-0.66241885526637
0,-0.250600198418721,0.449011258220127,1.11242621581553,1.69657817019903,2.16335825767012,2.49152047310189,2.68241459240885,2.75964876294259,2.7635926710967,2.74238992271437,2.7416692077527,2.79530186658323,2.91930432600139,3.11037347241966,3.34970040373897,3.61182420851606
0,-1.88218742172912,-1.9858731055152,-2.07098845864234,-2.11508532026051,-2.09750918566766,-2.0052190718116,-1.83568560102358,-1.59698389152234,-1.30553334840585,-0.982247570235722,-0.648064875508741,-0.319879254794636,-0.00776397005693608,0.285904141073806,0.565195670491589,0.837430789723357
0,0.663252324211951,0.834854174871042,1.01825311099295,1.2277904096912,1.4768392953957,1.77417361586518,2.12213665296753,2.51652131113826,2.9478779679263,3.40378636979709,3.87150998136976,4.34042714165735,4.80371437590212,5.25893110268765,5.70738793917565,6.15242254735693
0,0.894241158950969,2.08186721226694,3.21754236554975,4.23940102936285,5.09257727813175,5.74624730400762,6.2018509120727,6.49264832408908,6.67591731695299,6.82017126092595,6.9905170343033,7.2354937187994,7.57837542627827,8.01505000932286,8.51938347889005,9.05571976776773
0,-0.520541457696367,-1.40005601713286,-2.19613149186484,-2.80936346198427,-3.15150228736712,-3.17279163486304,-2.87516810558599,-2.31158044438462,-1.57352257454252,-0.770593082917547,-0.00707275721880785,0.639135489795153,1.13043421847088,1.47295299519928,1.70801508137632,1.8922182463883
0,0.205587246636522,0.731540179229742,1.25097255363392,1.75517317661236,2.2343008331765,2.67875183863931,3.08007637004668,3.43163537161565,3.72912100600185,3.97099068360017,4.15879673146257,4.29733648083313,4.39450331683152,4.46068751282416,4.50755400996909,4.5460097173647
0,0.384885152836135,1.41689739120952,2.40311087539538,3.28870799435689,4.0244511424001,4.58148005688431,4.95852571166081,5.18172916802116,5.29820385746012,5.36536678603257,5.43866786807445,5.56051720369616,5.75289509209468,6.01538403673207,6.32934040245409,6.66785466398966
0,-1.38627979582318,-1.4514185537202,-1.50589886641082,-1.53664855490386,-1.53122571710104,-1.48100570746023,-1.38282152190276,-1.23915872389765,-1.05715627687775,-0.846801890574634,-0.618797534018501,-0.382582143969243,-0.144925458217907,0.0906407548801065,0.323482560523917,0.554744245726432
0,-0.195290230493666,-0.0776747092777863,0.0661711938457352,0.26707880107661,0.551485409008836,0.932499157302183,1.40569845844881,1.94966079658762,2.53054450077743,3.10941503674886,3.65056575905727,4.12893456644068,4.53489870962127,4.87520332928939,5.16944147211774,5.44220107594747
0,1.12614578566801,2.55934493271124,3.91778035714758,5.11214748630403,6.0626368905104,6.72323836204581,7.09353938257398,7.21829243450249,7.17661749575325,7.06419402935807,6.97281319557682,6.9719558857672,7.09654779859516,7.34381080415372,7.68043731120674,8.05954212820306
0,0.702357489767071,1.25911325600533,1.82388316230302,2.40523070548485,3.00855901501874,3.63268265371851,4.26843961604446,4.89949777030789,5.50511213608593,6.06420808352231,6.55988522107226,6.98331431357459,7.33605539559676,7.63004016192538,7.88478095889587,8.12171183336003
0,-0.34906433284724,0.0681663578146963,0.471658024659821,0.84489031238135,1.17285590238156,1.44643771958288,1.66456374733429,1.83420976054803,1.96858823404384,2.08411112001959,2.19688242747596,2.31952089645958,2.45901860888752,2.6161239487976,2.78644120846348,2.96313003620783
