School_age,Elders,Population_size,GDP,Hospital_capacity,Test_rate,Test_start,Response_time,Social_distancing_min,Social_distancing_rate,R0,Agriculture,Food_sector,International_tourism,Internet,Cost,Deaths,School,GDP_loss
0.260762794081979,0.0459919961193306,50000000,42170.30130986,15.4165756574532,32.54209726,103,72,0.100002922,9.999999997,4.33998199042881,0.565766492997472,0.226566331404181,0.998631323091935,0.140439697253871,115090.294695455,81000.4759856459,19026.3545922909,15063.4641175179
0.154180115470291,0.167068236577715,50000000,92624.4917521172,27.6064315082242,3.41224672,68,73,0.4,0.001736216,4.58764146848519,0.045496369408862,0.0496284754292702,0.205885468640352,0.60967721151468,123973.616863989,85192.7443967621,8436.03965696755,30344.8328102595
0.276672694394213,0.0470162748643761,50000000,61115.3827449953,5.64294429234774,4.255513432,234,78,0.4,0.000382647,4.35013870670085,0.413906446090153,0.00953247011318753,0.0675216819575127,0.812157644282871,81139.017663825,53359.2279138672,14886.9861282333,12892.8036217245
0.373811548272397,0.0271701321790214,50000000,24858.5158939561,6.89887520643461,2.894946809,87,76,0.1000002,1.48e-05,4.85592584734459,0.0162019357979116,0.120928587043119,0.25184212341508,0.0276851008492714,20417.0729581,775.030854815418,14643.0833498008,4998.95875348379
0.272501936483346,0.0845855925639039,50000000,143272.082628614,32.5008701963285,24.04131238,389,84,0.1,0.01555271,4.8230396417909,0.336969160414883,0.0708571439395942,0.332385928552177,0.397348118285954,155136.035515911,47226.7925729657,74097.0676000401,33812.1753429056
0.254889208900451,0.0655455939053282,50000000,144714.776095082,21.3542563356651,1.078087697,82,73,0.1,3.37e-07,4.21677547678847,0.35466837125249,0.0627117256797413,0.453806989528688,0.964589667690908,49603.5262762373,10164.4920814134,8744.87294086325,30694.1612539606
0.354714064914992,0.0432766615146832,50000000,74395.2885771514,23.1509691810863,15.82042683,531,81,0.4,0.049963287,4.30837911355751,0.276072410488247,0.0914931939396436,0.789194749487976,0.723944046829873,105860.369843766,48960.7436110256,36155.1903777393,20744.4358550007
0.394639265962795,0.0219959778783308,50000000,13585.4826272449,83.2520009946658,3.041103604,88,78,0.4,2.52e-11,4.91981205939423,0.0260361428739523,0.0510188173613259,0.287903860758832,0.852221446907846,7410.56011239315,4994.61249762113,1188.12039440118,1227.82722037083
0.377237851662404,0.0255754475703325,50000000,51248.3971339804,15.4736064080414,40.45642202,139,101,0.4,1.48e-05,3.83719670440804,0.461976852805015,0.120154938359219,0.457723169531559,0.271641601323575,59193.5767549036,9224.90120276616,37231.8724237508,12736.8031283867
0.386353423742093,0.0301644179696051,50000000,50617.4394741987,4.47511943853768,3.090338361,77,76,0.4,2.48e-10,5.23117673567914,0.623531757680137,0.071133895138583,0.797388192858017,0.499054845421418,72526.1736188685,18488.1116884126,40742.1669786334,13295.8949518226
0.217463871783708,0.0755323339760735,50000000,82902.0458154247,42.779703913178,17.95312228,107,77,0.4,6.14e-05,5.28685535484488,0.0796637167444505,0.074321219422029,0.305950784031425,0.594036239665624,125998.157662314,85812.5787354547,11189.2797681273,28996.2991587321
0.295371997656708,0.0469244288224956,50000000,257868.341082771,7.82407875088316,1.044360014,531,72,0.27786,9.999999997,5.07035005500201,0.311168848098309,0.069384441769862,0.521462618273081,0.231559925862008,773442.968051188,617552.653974605,86938.3066321615,68952.0074444222
0.301410535078389,0.0531471118716182,50000000,348087.89815843,21.8342209277676,6.357408445,73,79,0.100197487,2.53e-09,4.9378492316706,0.158407367006532,0.0137855979843753,0.0544980408756322,0.65570071104913,140617.499729864,26410.9050739671,55700.1780760142,58506.4165798831
0.257364341085271,0.0418604651162791,50000000,36905.3834561737,26.3757166888834,325.4494915,82,74,0.1,1.005665385,4.54461055775335,0.00822060345342346,0.111252555997745,0.762577898194958,0.69164474640379,40172.8942926843,25931.0130436588,5156.24376395405,9085.63748507154
0.154180115470291,0.167068236577715,50000000,133237.074235988,19.1609350244012,8.370261941,148,78,0.4,1.005665385,4.84832140369991,0.0415510866289844,0.0334508359447143,0.313313577383793,0.0540947499476154,603602.196583275,550233.807749194,15076.7440632001,38291.6447708812
0.295371997656708,0.0469244288224956,50000000,19327.2752201489,15.3098680060353,24.04131238,51,80,0.4,0.000717249,4.16147984494023,0.0380676413556157,0.0995753985044367,0.595412062519566,0.916822489193342,17132.2743445802,8205.89272438255,2873.47556877756,6052.90605142007
0.31388723828166,0.0578489286588137,50000000,59737.3851061306,9.78668770829837,3.777654932,73,80,0.1,3.37e-07,4.71803535552,0.177106180960865,0.0187793164292708,0.00934352034555793,0.995460965563954,22352.6893619818,2267.77285159847,8345.58013762374,11739.3363727596
0.291606016496846,0.0472464822901504,50000000,266556.763097311,36.2525639500028,71.13924051,75,80,0.100197487,9.999999978,4.47873668089944,0.0466759417136913,0.0661543344479169,0.486482517353344,0.985870536857658,248125.870305905,164892.32811989,16522.4805339161,66711.0616520991
0.25994738086792,0.0604935260730756,50000000,305764.83444062,34.5375602578796,59.95523362,126,66,0.4,1.005665385,5.25306263873708,0.488292997033922,0.0590849806212109,0.608870318372887,0.691749140044227,702307.865209445,579553.424780514,58341.2941989963,64413.1462299339
0.301259227095094,0.0734693877551021,50000000,71820.3652405701,5.93094544097232,59.95523362,88,76,0.1,2.48e-10,5.23683214189975,0.589685831645256,0.0636517333406969,0.418285526639614,0.884782971858853,27922.8341646261,1666.38740834702,13424.8192544745,12831.6275018046
