School_age,Elders,Population_size,GDP,workp,Hospital_capacity,Test_rate,Test_start,Response_time,Social_distancing_min,Social_distancing_rate,R0,beta,Agriculture,Food_sector,International_tourism,Internet,Cost,Deaths,School,GDP_loss
0.173021960935302,0.185076041404434,50000000,1511548.07245434,5.063888681,25.9405439936749,463.7851675,43,64,0.102587567,0.000460989,4.47889793326743,0.132705726269526,0.00777462184086986,0.0197053675044186,0.0711627013773992,0.869519803826638,428245.053921918,118273.947273261,78204.768773092,231766.337875566
0.144963144963145,0.190752736207282,50000000,1080482.4104003,6.251243135,106.129745388,2042.694021,50,33,0.4,2.22e-14,5.54394026021775,0.129297792769299,0.000298835990367409,0.0950675467879751,0.562773870321824,0.295229056165885,2965108.16089676,2569950.60178599,99181.129238471,295976.4298723
0.157894736842105,0.16374269005848,50000000,660719.948455462,4.999777281,48.4863055486689,136.4044863,418,63,0.299285,0.118592583,6.06440048378843,0.123234018734222,0.0438042965116808,0.0696967632262731,0.354434698467807,0.400858938102397,1624217.32127638,1391153.2415378,39947.1033674202,193116.976371152
0.197530864197531,0.166666666666667,50000000,711819.325643383,3.727898332,138.239164153408,117.7476261,47,70,0.355,1.39e-12,5.47835348663731,0.129546169207846,0.0258930264873553,0.0739490641353778,0.564665980083618,0.545333965090014,1245745.8519223,1008514.88094926,40678.4954178302,196552.475555206
0.256572769953052,0.122065727699531,50000000,1917871.3330453,3.605519089,77.8546119886168,209.1339259,43,69,0.324020744,0.054864172,5.00433394362766,0.130733819721,0.120026982751208,0.00803122880825019,0.239747888916158,0.38072259472015,2774137.15917344,2119048.94813498,265198.446426945,389889.764611523
0.138416890982503,0.151202893674293,50000000,1120561.17547297,6.225830028,60.6348572394086,133.0822059,47,60,0.4,0.118592583,5.59074896516399,0.129050297121349,0.0330890843480887,0.0228801829657507,0.0701563384272044,0.529234979653771,3894638.69750631,3488245.6687148,60901.2158171459,345491.812974369
0.14827522499934,0.181160759059358,50000000,975042.845003278,3.437707236,155.805002194363,117.7476261,57,64,0.233886625,6.02e-05,4.98339841467244,0.130785682650145,0.0323080077644776,0.0158720886331423,0.029888015385504,0.03825491439489,961870.574800878,665650.350941261,111591.838857116,184628.385002501
0.173021960935302,0.185076041404434,50000000,573544.399607306,5.867136266,106.269754570476,1563.171748,47,63,0.4,0.048727975,5.79058141335995,0.127454030358538,0.0214297911423425,0.0952153506931754,0.418978607208308,0.0167246751461756,1885740.43830391,1618910.15612898,84337.1507495126,182493.13142542
0.186684124905765,0.159187398325596,50000000,2177262.03667288,4.611049061,89.4540283645254,292.45,67,33,0.1,3.79e-08,5.03562463094679,0.130653861608966,0.0819901048820075,0.0409611550396658,0.465029841035235,0.447894108190448,1256446.01426921,544924.789564211,220283.333713565,491237.890991431
0.196814832422154,0.027810791537913,50000000,2333127.6484131,5.514869378,109.095896577489,253.1591928,50,71,0.183672547,0.048727975,4.98884600101838,0.130772390885478,0.0106383742121853,0.0318633365886164,0.323233622085696,0.233167173774115,2266176.39199776,1551965.26233693,132786.315668901,581424.813991928
0.239520958083832,0.101796407185629,50000000,899173.516652764,5.009958089,33.9787874824964,331.6298571,56,72,0.262855,1.07e-07,4.91637749049428,0.1309470881414,0.0355835409827494,0.0885988907548046,0.409189053231061,0.0932197190078353,539327.821097919,185331.817350478,137699.369629521,216296.63411792
0.14827522499934,0.181160759059358,50000000,1925350.04617991,5.587221226,126.259424984839,580.2722078,67,60,0.360715,4.77e-10,4.92795557558232,0.130919229469942,0.0673917770581561,0.0536873075776081,0.269529619743087,0.579168262540449,2398611.70338826,1980402.95349153,38588.5924192599,379620.157477472
0.152537828448859,0.168275395770674,50000000,1928819.44193108,6.215916754,57.5211420743159,383.1706395,50,70,0.4,3.79e-08,5.43817023390436,0.129660682519175,0.0638078101134385,0.073784167293975,0.766191650517453,0.289594212006789,3847554.8760815,3258834.22593764,121413.416743429,467307.233400432
0.132395831691129,0.280020810014031,50000000,2048407.32629455,5.063888681,102.688208796124,443.2923191,16,70,0.360715,0.000460989,5.38316273125421,0.129793909508971,0.0475273157037016,0.017340108190913,0.385130221331347,0.0693532962932096,3263937.58919294,2528443.9635516,232008.617339725,503485.008301611
0.149145421560202,0.219230401986059,50000000,783224.719199898,6.037846742,182.829438469336,109.067389,24,25,0.355,0.009154892,5.30650140755654,0.129960438171021,0.0122598161184664,0.01617446114919,0.42556202335535,0.938846463098405,1581101.95555732,1351670.93297282,35691.1411956842,193739.881388822
0.149394673123487,0.208474576271186,50000000,1273787.67676767,6.379739429,43.6266039114508,307.9719653,67,63,0.355,0.060954398,4.75781694557633,0.131442148152691,0.0471388466140228,0.0242505793833176,0.104364081390919,0.559297086153806,2346616.87159369,2000967.32200319,39166.6072921505,306482.942298353
0.229166666666667,0.0509259259259259,50000000,2224303.5731053,5.141249993,108.878186914452,650.4420455,62,65,0.1,6.02e-05,5.29839061427221,0.129978061262041,0.0589884959918177,0.0608530542152214,0.173332751535223,0.692298068660603,1234197.84422015,540777.328594386,111157.075286562,582263.440339198
0.144963144963145,0.190752736207282,50000000,741714.598430919,5.396312646,70.0219271820326,33.43689759,46,61,0.355,0.000460989,5.90412214064345,0.126026982059169,0.0396689294241592,0.129960638269502,0.488331649147127,0.979532017520032,1595679.9872798,1322627.87481891,13600.7840796359,259451.328381254
